ID,Age,Salary,Experience,Department,City,Gender,Rating,Bonus,Performance,Join_Year,Active
9220,44,39575,22,Finance,Chennai,Female,4.3,18260,Low,2013,No
9221,45,78940,30,Finance,Chennai,Female,3.5,2819,High,2011,No
9222,57,60244,34,Finance,Mumbai,Male,3.9,11623,Medium,2009,No
9223,51,103481,37,IT,Bangalore,Female,4.2,1001,High,2008,Yes
9224,49,34962,34,HR,Bangalore,Female,1.4,5915,High,2020,Yes
9225,32,110388,12,Finance,Delhi,Female,3.8,19573,Low,2001,Yes
9226,61,116220,6,Marketing,Pune,Male,4.3,7171,Low,2008,No
9227,34,97332,4,HR,Bangalore,Male,1.2,3304,Medium,2014,Yes
9228,50,44450,28,Marketing,Pune,Female,2.2,4002,Low,2023,Yes
9229,64,73494,7,Finance,Chennai,Male,2.3,4057,Medium,2018,Yes
9230,63,65037,7,IT,Bangalore,Male,4.4,8927,High,2015,Yes
9231,33,103040,6,HR,Bangalore,Female,4.1,13202,Low,2000,No
9232,46,50041,18,HR,Bangalore,Female,3.6,5880,High,2020,No
9233,26,30715,38,Finance,Delhi,Male,4.2,13725,High,2017,Yes
9234,50,41803,22,Finance,Chennai,Male,2.8,2294,Low,2004,No
9235,46,88906,35,Finance,Mumbai,Male,4.5,17862,Low,2006,No
9236,30,81726,31,Sales,Delhi,Male,1.9,6296,Low,2000,Yes
9237,38,21908,3,IT,Delhi,Female,3.8,13707,High,2016,No
9238,38,57075,29,IT,Bangalore,Male,2.0,5877,Low,2014,No
9239,22,84587,38,Finance,Delhi,Male,1.2,4458,Medium,2007,No
9240,27,73648,4,Sales,Mumbai,Male,2.1,10059,Medium,2013,No
9241,23,41134,2,Finance,Delhi,Female,3.0,4461,Low,2007,Yes
9242,30,76143,21,Finance,Delhi,Male,4.4,2405,Medium,2015,Yes
9243,18,89123,27,IT,Bangalore,Female,3.0,10690,Low,2011,No
9244,37,115559,21,Sales,Chennai,Female,1.7,6653,High,2023,Yes
9245,64,65153,21,IT,Mumbai,Female,5.0,17917,Medium,2006,No
9246,63,22413,33,Finance,Bangalore,Male,2.1,4302,Medium,2004,Yes
9247,25,110574,28,Marketing,Delhi,Male,4.9,13996,Medium,2000,No
9248,27,42555,12,HR,Mumbai,Female,4.7,12632,Medium,2023,Yes
9249,26,30952,6,Finance,Pune,Male,3.2,6117,Medium,2010,Yes
9250,58,88993,9,Sales,Delhi,Female,1.4,15088,High,2022,Yes
9251,20,94000,27,Marketing,Chennai,Female,3.8,12802,Medium,2011,No
9252,28,86686,3,Sales,Delhi,Male,4.4,15537,Low,2013,No
9253,29,52264,31,Finance,Chennai,Female,2.8,9067,Medium,2011,No
9254,27,67553,21,Finance,Pune,Female,2.0,12626,Low,2011,Yes
9255,42,74359,19,HR,Bangalore,Male,4.2,7651,Low,2002,No
9256,42,118322,19,Sales,Bangalore,Female,3.2,15824,High,2006,No
9257,28,29808,5,Marketing,Bangalore,Male,1.8,13100,Medium,2020,No
9258,53,72330,8,HR,Mumbai,Male,4.8,13475,High,2009,Yes
9259,56,58345,27,Sales,Chennai,Female,4.8,9954,Medium,2009,Yes
9260,43,89617,12,Finance,Delhi,Female,2.5,18283,Medium,2003,No
9261,31,59222,30,HR,Mumbai,Male,1.3,3690,High,2016,Yes
9262,56,77755,38,Finance,Mumbai,Female,3.5,19909,High,2009,Yes
9263,57,28933,13,IT,Delhi,Male,2.3,16382,Low,2001,Yes
9264,18,88207,21,IT,Pune,Female,1.3,6156,Low,2017,No
9265,21,63739,36,HR,Bangalore,Male,4.6,17401,Low,2001,No
9266,47,67738,23,HR,Pune,Female,5.0,3907,High,2008,No
9267,29,116753,7,Sales,Pune,Male,2.4,14221,Medium,2021,Yes
9268,52,104544,14,Marketing,Bangalore,Female,4.0,17250,Low,2012,Yes
9269,30,41883,5,Marketing,Pune,Female,1.3,14649,High,2004,Yes
9270,48,118818,22,IT,Mumbai,Male,2.5,15407,Low,2019,Yes
9271,55,118510,24,IT,Delhi,Male,1.4,6771,Medium,2008,No
9272,60,119251,30,IT,Mumbai,Female,1.2,11141,High,2014,No
9273,40,63401,28,Finance,Mumbai,Female,3.4,2749,High,2022,No
9274,21,35380,22,Marketing,Chennai,Female,4.2,2541,Medium,2020,Yes
9275,33,38212,9,HR,Bangalore,Female,2.8,18852,High,2021,Yes
9276,24,48174,8,IT,Bangalore,Male,3.1,14789,High,2018,No
9277,39,26861,12,Sales,Mumbai,Female,2.1,6118,High,2017,Yes
9278,46,26094,31,HR,Bangalore,Female,3.9,13406,Low,2009,Yes
9279,28,71319,0,HR,Chennai,Male,2.4,16726,Medium,2009,Yes
9280,50,66728,0,HR,Delhi,Female,1.3,8535,Low,2003,Yes
9281,46,44363,36,Marketing,Pune,Male,1.7,5572,Medium,2002,Yes
9282,56,107846,39,IT,Bangalore,Female,1.5,5062,High,2019,Yes
9283,29,59300,17,Sales,Mumbai,Male,2.7,9772,Medium,2010,Yes
9284,24,74808,35,Finance,Bangalore,Male,1.3,8101,High,2016,Yes
9285,56,25943,30,Sales,Mumbai,Female,4.2,16436,High,2000,No
9286,59,100105,0,Sales,Pune,Male,4.6,11515,Medium,2021,Yes
9287,43,62616,35,Sales,Bangalore,Female,2.0,19072,High,2010,No
9288,57,94329,8,Finance,Pune,Male,2.9,3415,Low,2003,Yes
9289,26,45287,21,Sales,Mumbai,Male,3.1,11769,Medium,2015,No
9290,58,53971,27,Sales,Chennai,Male,4.9,11732,Medium,2001,Yes
9291,51,76152,25,IT,Chennai,Female,1.3,10762,Medium,2002,Yes
9292,62,62351,9,IT,Delhi,Female,3.7,5197,High,2023,No
9293,30,80040,2,IT,Mumbai,Male,2.4,5366,Low,2005,Yes
9294,53,116905,1,HR,Mumbai,Female,3.0,3354,Medium,2017,Yes
9295,42,108559,36,Sales,Mumbai,Male,1.9,1956,High,2022,No
9296,41,80616,30,Marketing,Chennai,Male,1.6,9450,Low,2017,No
9297,61,43897,32,Marketing,Chennai,Female,2.0,4618,High,2000,No
9298,34,43010,31,Marketing,Chennai,Male,1.3,14233,High,2004,Yes
9299,19,60154,11,Finance,Bangalore,Female,2.1,18839,Low,2011,Yes
9300,30,40114,2,IT,Bangalore,Male,3.8,10071,High,2004,No
9301,48,39050,25,IT,Chennai,Female,3.6,12463,Low,2000,Yes
9302,46,41125,13,IT,Pune,Male,3.2,14963,Medium,2017,Yes
9303,45,114094,11,Finance,Bangalore,Male,1.0,4473,Medium,2019,Yes
9304,44,70396,25,Sales,Bangalore,Male,1.5,3993,Low,2004,No
9305,32,64846,15,HR,Bangalore,Male,4.4,9426,High,2017,Yes
9306,48,40396,7,IT,Bangalore,Male,2.1,19205,Medium,2002,Yes
9307,57,112661,27,Sales,Delhi,Female,4.6,14440,Low,2021,No
9308,32,108116,6,Marketing,Bangalore,Female,4.5,3511,Low,2021,No
9309,50,58973,14,HR,Pune,Male,1.6,19972,High,2000,No
9310,37,43574,35,Marketing,Delhi,Male,4.6,6949,High,2009,Yes
9311,59,110155,7,Sales,Bangalore,Female,3.5,19460,Medium,2023,Yes
9312,29,33869,9,Sales,Mumbai,Female,3.5,10938,Medium,2021,No
9313,54,86194,14,Marketing,Delhi,Male,4.4,1533,Medium,2018,Yes
9314,26,82167,17,HR,Bangalore,Male,2.6,4760,High,2017,Yes
9315,40,76147,36,Marketing,Pune,Male,3.9,16990,Medium,2014,No
9316,25,32122,34,Marketing,Chennai,Male,3.7,3695,Low,2010,Yes
9317,49,63827,1,Marketing,Bangalore,Male,4.1,12115,Low,2023,Yes
9318,31,33335,21,HR,Mumbai,Male,3.6,8151,Medium,2002,Yes
9319,44,83576,14,Finance,Pune,Female,1.3,10306,High,2006,Yes
9320,42,41677,36,HR,Delhi,Male,2.2,19060,Medium,2006,No
9321,30,48223,38,Marketing,Pune,Male,4.8,3535,Low,2011,Yes
9322,38,49814,35,IT,Bangalore,Female,1.9,11115,Medium,2000,Yes
9323,62,103611,4,IT,Mumbai,Female,2.9,16449,Low,2021,No
9324,48,63185,14,Sales,Pune,Female,2.4,18854,High,2002,Yes
9325,54,96794,26,Finance,Pune,Male,1.3,14466,Low,2013,Yes
9326,60,116063,15,Sales,Chennai,Female,1.7,4798,Medium,2018,Yes
9327,22,95675,35,Sales,Chennai,Male,2.1,2897,High,2020,No
9328,30,62325,37,IT,Bangalore,Female,2.9,13426,High,2021,Yes
9329,45,60503,17,HR,Delhi,Female,4.5,11281,High,2008,No
9330,60,39514,34,Sales,Delhi,Female,3.1,2492,Medium,2012,Yes
9331,42,76196,24,Sales,Mumbai,Male,3.6,11437,Low,2004,Yes
9332,52,40917,21,Finance,Bangalore,Female,2.7,16590,Medium,2002,No
9333,64,74699,30,IT,Delhi,Female,4.5,5468,Low,2016,No
9334,56,114633,36,HR,Pune,Female,3.7,7554,High,2018,Yes
9335,24,70119,33,Finance,Bangalore,Male,1.4,2236,Low,2003,Yes
9336,55,103324,22,HR,Pune,Male,2.9,4348,High,2009,No
9337,49,45061,15,HR,Mumbai,Male,4.3,8733,High,2022,Yes
9338,20,29947,5,Sales,Bangalore,Male,3.9,12959,High,2004,No
9339,62,101080,14,Finance,Mumbai,Male,4.6,5316,High,2018,Yes
9340,56,105550,17,Sales,Chennai,Female,1.9,11814,Medium,2008,Yes
9341,54,100331,37,Marketing,Mumbai,Female,4.9,5649,Low,2021,Yes
9342,39,52632,12,HR,Chennai,Male,2.1,17493,Medium,2020,No
9343,25,39352,23,Finance,Bangalore,Female,1.2,17025,High,2015,Yes
9344,34,43653,12,IT,Pune,Female,3.0,9135,Low,2022,Yes
9345,44,87115,0,Sales,Pune,Male,1.4,6841,Low,2011,No
9346,50,117294,35,Marketing,Pune,Male,3.7,18332,Low,2016,No
9347,63,63755,17,Marketing,Mumbai,Male,4.6,1452,Medium,2007,Yes
9348,34,118354,32,Marketing,Bangalore,Female,4.7,1004,Low,2022,Yes
9349,59,91988,37,Sales,Bangalore,Male,3.4,1136,Low,2012,No
9350,29,57921,5,IT,Chennai,Male,3.1,9984,Low,2020,Yes
9351,63,79003,16,Finance,Bangalore,Male,5.0,15501,Low,2021,No
9352,44,100876,3,HR,Pune,Female,3.3,14959,High,2014,No
9353,25,66668,13,IT,Bangalore,Female,4.7,10855,Low,2008,No
9354,40,75175,29,Sales,Chennai,Female,4.7,8232,High,2000,Yes
9355,59,67738,19,Finance,Bangalore,Male,2.2,12702,Low,2014,No
9356,46,73452,7,HR,Bangalore,Female,1.1,16487,Low,2002,Yes
9357,37,88323,1,Finance,Pune,Male,2.8,12857,Medium,2014,No
9358,33,66149,36,HR,Bangalore,Male,4.4,9787,Medium,2010,No
9359,34,35839,3,HR,Mumbai,Female,4.3,10717,Medium,2008,No
9360,33,22155,9,Marketing,Chennai,Male,3.4,5796,Low,2018,No
9361,36,27019,19,Sales,Chennai,Female,1.6,1722,High,2021,Yes
9362,25,74512,34,IT,Chennai,Male,1.4,12238,Medium,2017,Yes
9363,55,81690,9,Marketing,Bangalore,Male,4.8,14128,Medium,2020,No
9364,55,106150,27,Marketing,Mumbai,Female,2.7,10339,Low,2023,No
9365,46,46190,14,Finance,Chennai,Male,3.6,5108,Medium,2017,Yes
9366,58,30928,35,HR,Delhi,Female,4.6,19985,Low,2023,No
9367,53,68425,0,HR,Pune,Female,4.5,2208,High,2020,No
9368,43,94134,21,Finance,Delhi,Male,3.3,19466,Low,2002,Yes
9369,48,106117,26,Sales,Delhi,Male,3.0,17633,High,2012,No
9370,61,68974,28,HR,Chennai,Male,3.9,14950,High,2005,Yes
9371,29,67796,14,Marketing,Delhi,Male,2.4,17630,Low,2005,Yes
9372,34,68743,9,Marketing,Delhi,Male,3.5,17079,Low,2010,Yes
9373,32,99455,19,HR,Mumbai,Male,1.1,16160,High,2023,Yes
9374,26,90035,21,HR,Pune,Male,4.3,8787,Medium,2022,No
9375,56,57677,8,Sales,Bangalore,Male,5.0,13415,Low,2008,Yes
9376,59,76321,31,HR,Chennai,Male,4.8,4741,Low,2016,No
9377,29,78973,16,Sales,Chennai,Male,2.4,11179,Low,2023,Yes
9378,49,72414,18,Marketing,Delhi,Male,3.1,10564,High,2016,Yes
9379,42,45602,39,Sales,Bangalore,Female,1.9,4307,Medium,2008,No
9380,56,49692,26,HR,Bangalore,Male,2.2,7777,Low,2018,No
9381,35,68750,36,IT,Bangalore,Male,2.8,15709,Low,2002,Yes
9382,32,41760,33,HR,Chennai,Male,4.0,10448,Medium,2013,Yes
9383,49,88456,9,IT,Chennai,Female,1.1,6018,High,2014,Yes
9384,23,44085,29,Marketing,Mumbai,Male,2.6,12232,Low,2018,Yes
9385,61,83964,20,Finance,Chennai,Female,3.2,6125,Low,2000,No
9386,60,42925,20,Marketing,Chennai,Female,1.9,9031,High,2022,No
9387,52,25615,33,Marketing,Mumbai,Male,1.3,18611,Low,2003,Yes
9388,51,57083,8,Marketing,Chennai,Male,3.2,2531,High,2014,Yes
9389,55,88319,33,Sales,Delhi,Male,3.6,7742,Medium,2014,Yes
9390,22,29605,11,Marketing,Delhi,Female,3.6,5252,Medium,2002,No
9391,35,64608,20,Finance,Mumbai,Female,2.4,17770,High,2004,Yes
9392,33,39192,19,HR,Mumbai,Female,1.9,4680,High,2000,No
9393,25,23331,5,IT,Delhi,Male,1.9,14531,High,2015,No
9394,42,71330,35,Marketing,Bangalore,Male,1.2,8275,Medium,2015,No
9395,49,117392,11,IT,Chennai,Female,1.7,7291,Medium,2015,No
9396,43,69949,30,Marketing,Pune,Female,4.3,6177,Low,2014,No
9397,39,88382,1,Sales,Pune,Female,1.0,16603,High,2004,Yes
9398,48,119233,15,IT,Mumbai,Female,1.2,19488,High,2001,No
9399,60,57586,0,Marketing,Pune,Male,1.5,9688,Low,2007,Yes
9400,27,72243,3,Marketing,Bangalore,Male,2.7,16913,Low,2014,Yes
9401,29,78618,0,Finance,Pune,Female,2.3,14669,Medium,2008,Yes
9402,45,98311,34,Finance,Delhi,Male,1.7,18891,Low,2008,No
9403,23,27549,12,Finance,Mumbai,Female,1.4,17145,Low,2002,Yes
9404,37,72494,30,Sales,Pune,Female,4.8,3752,High,2014,Yes
9405,22,107973,19,IT,Chennai,Male,4.6,19287,Low,2023,No
9406,40,43958,6,Sales,Mumbai,Male,4.1,10848,High,2017,No
9407,26,109779,39,HR,Bangalore,Male,2.0,3301,High,2016,Yes
9408,46,114520,32,Marketing,Delhi,Female,2.3,10980,High,2000,Yes
9409,33,57538,27,Marketing,Pune,Female,3.7,13603,Low,2022,No
9410,63,25833,19,Marketing,Delhi,Male,2.2,10513,Low,2010,Yes
9411,39,43386,31,Finance,Bangalore,Male,3.1,4834,High,2000,No
9412,25,119341,8,Marketing,Pune,Male,3.6,10382,Medium,2005,No
9413,37,91778,33,Finance,Mumbai,Female,3.1,4684,Medium,2023,No
9414,31,114240,13,HR,Mumbai,Female,2.7,13689,High,2011,No
9415,56,44832,3,Sales,Chennai,Male,2.4,3435,Medium,2019,Yes
9416,54,97857,28,Sales,Bangalore,Male,4.1,14407,Low,2017,Yes
9417,51,58930,14,Sales,Pune,Female,4.0,2481,High,2013,Yes
9418,28,52407,16,Finance,Delhi,Male,3.8,17157,Low,2012,Yes
9419,57,24073,18,IT,Delhi,Female,2.5,15513,Medium,2010,Yes
9420,50,37667,37,IT,Pune,Male,4.1,3801,Medium,2019,Yes
9421,48,36035,8,HR,Bangalore,Female,4.8,8906,Low,2017,Yes
9422,61,26732,26,IT,Bangalore,Female,3.8,3860,Medium,2020,No
9423,51,75097,14,HR,Delhi,Male,2.6,8454,Medium,2017,No
9424,24,23487,36,Marketing,Pune,Male,4.2,19869,Low,2016,Yes
9425,40,77702,27,Sales,Pune,Female,3.4,6677,Low,2004,Yes
9426,63,114961,3,Finance,Delhi,Male,4.5,10440,Low,2005,Yes
9427,24,105107,20,HR,Pune,Male,3.9,8172,Low,2021,Yes
9428,42,49075,33,Finance,Pune,Male,4.1,11758,Medium,2007,No
9429,20,91031,18,Finance,Mumbai,Female,3.7,5409,Low,2003,Yes
9430,55,104217,36,Sales,Mumbai,Female,1.4,12054,High,2000,No
9431,37,34781,3,Marketing,Chennai,Female,2.9,1859,Medium,2014,No
9432,51,59865,36,Marketing,Chennai,Male,1.2,12540,Medium,2006,No
9433,61,28469,31,IT,Bangalore,Female,2.8,18384,Low,2015,Yes
9434,61,65167,11,Marketing,Mumbai,Male,3.9,3202,Medium,2005,Yes
9435,47,101738,15,Sales,Mumbai,Male,2.7,16260,Low,2006,No
9436,34,39928,13,Finance,Mumbai,Female,1.0,9585,Medium,2023,No
9437,27,96521,0,HR,Mumbai,Female,2.5,4143,Low,2020,No
9438,52,59599,31,HR,Bangalore,Female,1.3,1648,Medium,2005,Yes
9439,37,36775,20,Marketing,Delhi,Male,4.1,1857,High,2012,Yes
9440,35,86504,3,IT,Bangalore,Male,4.1,2585,Low,2001,Yes
9441,62,95918,8,HR,Delhi,Female,4.2,7244,Low,2004,Yes
9442,61,90687,21,IT,Chennai,Male,1.1,7721,High,2002,Yes
9443,44,46804,11,HR,Mumbai,Female,1.1,16089,Low,2020,No
9444,53,52259,29,IT,Delhi,Female,4.6,19066,Medium,2008,Yes
9445,40,106284,29,IT,Bangalore,Female,1.5,18649,Medium,2002,Yes
9446,49,105227,31,Finance,Delhi,Male,3.7,14427,Medium,2011,Yes
9447,27,117556,35,Sales,Pune,Female,4.2,6424,High,2002,Yes
9448,28,63560,6,HR,Chennai,Female,2.8,12301,High,2016,Yes
9449,55,47256,16,Marketing,Chennai,Female,3.2,7838,Medium,2014,Yes
9450,23,26125,0,Sales,Mumbai,Female,1.9,8693,High,2016,No
9451,58,24370,13,Finance,Mumbai,Male,4.7,19123,Low,2006,No
9452,64,24838,37,Finance,Bangalore,Male,2.2,12348,High,2008,No
9453,51,77429,25,Finance,Delhi,Male,1.9,14555,Low,2017,Yes
9454,53,23134,26,Marketing,Pune,Male,3.1,13065,Medium,2001,No
9455,54,63199,15,HR,Chennai,Male,1.8,17532,Medium,2016,Yes
9456,34,97092,6,HR,Delhi,Male,3.7,3686,Medium,2020,No
9457,57,53822,31,IT,Pune,Male,3.1,18315,High,2022,Yes
9458,57,113513,24,IT,Delhi,Female,1.6,3023,Medium,2013,Yes
9459,29,40113,30,IT,Mumbai,Female,1.3,2342,High,2016,Yes
9460,38,83594,15,Marketing,Chennai,Male,1.5,1297,Medium,2010,Yes
9461,57,116102,13,Sales,Pune,Female,1.5,7064,Low,2023,No
9462,36,22669,24,HR,Mumbai,Male,2.3,7214,High,2000,Yes
9463,20,69427,29,IT,Bangalore,Male,4.3,7793,Low,2000,No
9464,35,101617,6,Marketing,Bangalore,Female,1.2,9468,Low,2019,No
9465,36,32938,11,Marketing,Mumbai,Female,1.5,6071,Low,2014,No
9466,64,25717,2,IT,Pune,Female,2.2,11814,Medium,2001,Yes
9467,23,97818,26,Finance,Pune,Female,3.2,7220,Low,2011,Yes
9468,33,67659,18,Finance,Chennai,Male,4.1,13158,Low,2012,No
9469,25,84575,36,Finance,Mumbai,Female,4.7,17612,Low,2009,Yes
9470,35,99737,6,IT,Bangalore,Male,2.6,11653,High,2001,No
9471,60,36289,15,Marketing,Mumbai,Male,1.4,9158,High,2022,No
9472,56,44406,31,Marketing,Delhi,Female,1.9,2734,High,2001,No
9473,29,116822,7,HR,Pune,Female,2.1,11269,High,2016,No
9474,62,32873,12,Finance,Delhi,Female,4.1,13305,High,2008,Yes
9475,27,102048,10,IT,Bangalore,Male,3.7,11262,High,2013,Yes
9476,24,114463,19,HR,Pune,Male,1.8,13012,High,2010,No
9477,63,43461,17,Marketing,Bangalore,Female,4.4,8415,Medium,2019,No
9478,18,40710,36,HR,Bangalore,Female,4.4,18768,High,2011,No
9479,53,105488,5,Finance,Bangalore,Male,4.5,6917,Low,2006,Yes
9480,38,33448,19,Sales,Chennai,Female,2.1,8111,Medium,2000,No
9481,54,35198,31,Finance,Bangalore,Female,1.5,15795,High,2023,Yes
9482,41,93158,28,Finance,Bangalore,Female,1.4,19505,High,2015,Yes
9483,42,87938,3,IT,Delhi,Female,2.6,1582,Low,2014,No
9484,24,70799,6,Sales,Delhi,Female,2.7,13198,Low,2012,Yes
9485,59,114003,19,Sales,Delhi,Female,4.5,8529,Low,2005,Yes
9486,34,54961,33,Sales,Pune,Female,2.1,17084,Medium,2001,Yes
9487,46,63007,35,Marketing,Chennai,Male,3.5,11206,Medium,2008,No
9488,47,85470,6,HR,Pune,Female,4.2,15342,Medium,2000,Yes
9489,24,72256,32,Marketing,Chennai,Female,2.1,3775,Medium,2008,No
9490,50,40739,14,Sales,Chennai,Male,2.1,14379,Low,2009,No
9491,24,104054,31,IT,Mumbai,Male,3.7,3477,Low,2001,No
9492,41,78186,21,Finance,Mumbai,Female,3.9,7690,Low,2021,Yes
9493,28,46547,39,Finance,Mumbai,Male,4.8,18763,Low,2018,Yes
9494,26,114472,28,Marketing,Chennai,Female,4.4,8798,Low,2013,No
9495,29,105823,24,Marketing,Chennai,Male,4.3,4105,High,2002,No
9496,52,71431,4,IT,Pune,Male,3.8,7023,Low,2015,No
9497,21,45476,13,Finance,Chennai,Male,1.5,5957,Low,2018,Yes
9498,53,98411,34,Marketing,Bangalore,Female,4.2,8508,High,2008,Yes
9499,45,30686,1,HR,Bangalore,Male,4.7,14715,Medium,2001,No
9500,30,37536,24,Marketing,Chennai,Female,2.6,8776,Low,2003,Yes
9501,40,54062,15,Marketing,Bangalore,Female,2.3,17182,High,2023,No
9502,36,68216,15,Sales,Chennai,Male,3.1,8173,High,2010,No
9503,59,45041,10,HR,Mumbai,Male,4.8,5431,High,2007,Yes
9504,54,51653,34,HR,Chennai,Female,1.2,8844,High,2015,No
9505,56,41673,22,IT,Mumbai,Female,3.8,17776,Medium,2004,No
9506,41,30367,4,Sales,Delhi,Female,4.3,3015,Medium,2001,No
9507,33,39629,34,HR,Bangalore,Male,4.2,11788,Medium,2014,No
9508,50,108636,28,Sales,Delhi,Female,3.3,4321,Low,2005,Yes
9509,29,92190,4,Sales,Bangalore,Male,4.7,1246,High,2007,Yes
9510,51,45063,2,Finance,Delhi,Female,1.5,19983,Low,2001,No
9511,24,39322,5,HR,Chennai,Male,2.0,5060,High,2003,No
9512,28,104546,22,Finance,Delhi,Female,2.2,7207,High,2003,Yes
9513,48,32693,1,Marketing,Bangalore,Female,1.0,3782,Medium,2011,Yes
9514,46,29241,17,Marketing,Pune,Male,2.5,13930,Medium,2000,No
9515,30,49778,29,Finance,Bangalore,Male,1.6,2834,Low,2008,No
9516,48,32651,37,Marketing,Pune,Male,3.9,16896,High,2014,No
9517,19,45966,4,Finance,Chennai,Male,2.7,16721,High,2007,No
9518,56,29275,10,IT,Bangalore,Male,3.8,3233,Low,2016,No
9519,32,65606,0,Sales,Delhi,Female,2.2,9210,Medium,2014,Yes
9520,28,21658,9,IT,Chennai,Male,1.5,4817,High,2009,Yes
9521,51,114499,25,HR,Bangalore,Male,1.5,19525,High,2021,No
9522,56,92468,32,IT,Chennai,Male,1.8,4814,High,2012,No
9523,21,34248,26,IT,Pune,Male,1.5,9319,Medium,2010,No
9524,28,44437,11,Marketing,Chennai,Male,1.9,11554,Medium,2015,No
9525,46,59727,1,Finance,Delhi,Female,3.3,19267,Low,2014,Yes
9526,19,38201,0,HR,Bangalore,Male,2.0,12738,Medium,2017,Yes
9527,33,61150,0,Marketing,Pune,Female,2.4,12415,Medium,2011,Yes
9528,56,109891,32,HR,Chennai,Male,1.2,16778,Low,2002,No
9529,30,34999,21,Sales,Mumbai,Male,4.6,3558,Low,2020,Yes
9530,54,26376,11,Finance,Pune,Female,1.6,15807,High,2023,No
9531,34,71673,38,Marketing,Pune,Male,2.4,18144,Medium,2021,No
9532,38,23476,35,IT,Delhi,Male,2.5,9893,Low,2011,No
9533,61,89902,20,Sales,Delhi,Female,4.1,14790,Low,2000,Yes
9534,36,111269,19,IT,Chennai,Female,2.9,7647,High,2004,Yes
9535,24,97994,35,HR,Mumbai,Male,2.5,3303,Medium,2019,Yes
9536,55,82878,25,Sales,Pune,Female,3.8,12548,High,2007,Yes
9537,25,118331,30,Marketing,Chennai,Male,3.4,14452,Medium,2004,No
9538,30,40615,0,IT,Mumbai,Male,1.3,12500,Low,2017,No
9539,54,31164,37,IT,Chennai,Male,2.3,12681,High,2007,Yes
9540,19,59316,13,HR,Pune,Female,4.9,6921,Medium,2012,Yes
9541,58,88560,25,HR,Chennai,Female,2.9,19558,Low,2016,Yes
9542,28,49559,6,Finance,Delhi,Male,2.7,17298,High,2007,Yes
9543,41,82968,11,Finance,Delhi,Male,1.6,8100,High,2002,No
9544,23,86800,23,HR,Bangalore,Female,4.4,8016,Low,2017,Yes
9545,43,29047,18,Finance,Mumbai,Male,1.5,8957,Medium,2011,Yes
9546,24,64985,8,IT,Pune,Female,1.4,13594,Medium,2012,No
9547,56,92123,34,HR,Mumbai,Female,2.8,15595,High,2020,Yes
9548,36,26577,3,Sales,Delhi,Female,2.7,13028,Low,2008,Yes
9549,23,103171,31,HR,Pune,Female,4.9,3224,Medium,2023,No
9550,60,23870,5,Marketing,Bangalore,Female,1.5,4276,Medium,2015,No
9551,46,54094,27,Marketing,Delhi,Male,2.9,9391,Medium,2000,Yes
9552,60,75329,27,HR,Delhi,Female,1.8,17817,High,2000,Yes
9553,56,29217,39,Sales,Mumbai,Female,3.8,15844,High,2007,No
9554,19,103138,28,HR,Chennai,Female,2.6,13048,High,2002,No
9555,36,86141,4,Sales,Mumbai,Male,3.6,18671,Medium,2013,No
9556,21,42343,4,IT,Delhi,Female,2.4,2884,Low,2013,Yes
9557,23,70822,36,IT,Mumbai,Female,3.3,5181,Low,2016,No
9558,54,33003,27,Sales,Chennai,Female,2.9,5417,Low,2000,Yes
9559,45,79538,8,Finance,Bangalore,Male,2.5,7401,High,2003,Yes
9560,47,52089,28,IT,Pune,Male,3.2,7160,Medium,2005,No
9561,24,73595,13,Marketing,Delhi,Male,2.5,11716,Medium,2014,Yes
9562,26,103197,37,HR,Mumbai,Female,4.2,19140,Low,2020,No
9563,42,102318,39,Finance,Delhi,Female,3.0,6483,Medium,2012,No
9564,50,50029,33,Marketing,Pune,Male,4.6,16608,Low,2022,Yes
9565,18,99023,36,HR,Mumbai,Male,1.9,16813,High,2008,Yes
9566,23,71324,13,Marketing,Bangalore,Female,1.4,7762,Low,2020,No
9567,35,71962,17,Finance,Pune,Male,2.5,10139,High,2006,Yes
9568,27,59042,32,Sales,Chennai,Male,1.7,12052,Medium,2005,No
9569,45,107601,33,HR,Chennai,Male,2.6,18152,Medium,2008,Yes
9570,28,96380,27,Marketing,Delhi,Female,1.8,16154,High,2005,Yes
9571,50,104859,35,Marketing,Chennai,Male,4.5,17778,Medium,2010,Yes
9572,18,110933,36,Finance,Mumbai,Male,3.3,18280,High,2005,No
9573,30,65957,22,Finance,Chennai,Male,3.0,16408,Low,2002,No
9574,54,102864,16,Finance,Bangalore,Female,4.2,9557,High,2020,No
9575,37,63739,10,Sales,Mumbai,Female,1.5,5912,Low,2022,Yes
9576,18,58733,31,IT,Delhi,Male,4.4,6801,Medium,2017,No
9577,20,65389,36,Marketing,Delhi,Male,2.9,9795,Low,2013,Yes
9578,35,49715,14,Sales,Chennai,Male,1.5,8088,Low,2005,Yes
9579,58,59116,3,Marketing,Chennai,Male,4.3,8436,Medium,2001,No
9580,31,76922,38,Sales,Delhi,Male,2.8,8005,Medium,2009,Yes
9581,48,76251,29,HR,Mumbai,Female,3.4,5791,Low,2018,Yes
9582,44,81794,9,IT,Pune,Male,4.6,2657,High,2022,Yes
9583,34,37580,22,Marketing,Delhi,Male,4.6,3743,Low,2006,No
9584,63,20823,23,Finance,Bangalore,Female,4.6,6386,Medium,2004,Yes
